2202009,05-01-2023 10:32,1,0,1,0
2202055,05-01-2023 10:37,1,0,1,0
2202049,05-01-2023 10:37,1,0,1,0
222036,05-01-2023 10:37,1,0,1,0
2201023,05-01-2023 10:46,1,0,1,0
2201001,05-01-2023 10:55,1,0,1,0
2206005,05-01-2023 10:59,1,0,1,0
2206017,05-01-2023 10:59,1,0,1,0
2206009,05-01-2023 10:59,1,0,1,0
2205012,05-01-2023 11:00,1,0,1,0
2205040,05-01-2023 11:01,1,0,1,0
2202004,05-01-2023 11:03,1,0,1,0
2206025,05-01-2023 11:03,1,0,1,0
2206024,05-01-2023 11:03,1,0,1,0
2206024,05-01-2023 11:03,1,0,1,0
